epoch,loss,val_loss
9,0.0011187220069197273,0.0012499298874495757
10,0.0012582004410618612,0.001257932988098926
0,0.06240685373993974,0.0922294957563281
1,0.056253811410024536,0.07702699932269752
2,0.05261447446317828,0.06773522822186351
3,0.0498935434798799,0.06134217488579452
4,0.04750763503226203,0.05665899526017407
5,0.04483733759565869,0.05306100092517833
6,0.042015207772278906,0.049305231077596545
7,0.03914631349058007,0.045703630428761244
8,0.03567577420205027,0.04142803396098316
9,0.032407761177038724,0.03713395811306933
10,0.028617503060655077,0.03231641972282281
0,0.061140294553655564,0.09496730676990875
1,0.05513948794792999,0.07993066612076252
2,0.051628217166948195,0.07029747431899638
3,0.04949402142165586,0.06372018768749338
4,0.047711286458628946,0.05890162154398066
5,0.04595404492709974,0.05537966329683649
6,0.04426388693691203,0.05266264199893525
7,0.042245743918524245,0.05029189554934806
8,0.040168275652133455,0.04783955026180186
9,0.0377341482713066,0.045237996952330814
10,0.035185156427700114,0.042480566637947206
0,0.0590218457450368,0.09343253109190199
1,0.05219755297032546,0.07711764218078719
2,0.048480736842493016,0.06699311824308501
3,0.04599455744978421,0.06045702455772294
4,0.04392760939782067,0.0555305245021979
5,0.04177035309127247,0.05202345591452387
6,0.03972476758823103,0.048879102948639126
7,0.037440207739341626,0.04585627615451813
8,0.03485754501948855,0.04273531875676579
9,0.031940469974461864,0.03942456270257632
10,0.029008712077855457,0.03562813111477428
0,0.01641516278184314,0.0038806003431091085
1,0.008230560180735797,0.0012495302447253682
2,0.00554694125841807,0.0022686131220931807
3,0.003742498341285572,0.0013558431261723551
4,0.00265249246193199,0.0008619960741877245
5,0.00233700340680998,0.000984469369238165
6,0.002052301101049586,0.0007545449461758835
7,0.0017987476099029782,0.0008115677950020957
8,0.0016306299918352266,0.0007716520740359556
9,0.0013920012972640557,0.0005224513794625333
10,0.0013244853405593121,0.00048069703401173075
0,0.013723347585347264,0.002791716957444999
1,0.0070313144800949355,0.002403208545032651
2,0.004718004821416348,0.0025962053084785633
3,0.003342156811156357,0.0011910898456141906
4,0.0026600229591507503,0.001222863122127316
5,0.0019864363363894604,0.0006941050226661436
6,0.0017287279607086075,0.0009023053100966709
7,0.0016575337295312285,0.0007539952224605974
8,0.001378069221949901,0.0012371699992032286
9,0.001461389536012171,0.0005737824298619748
10,0.0012586530839796225,0.0006972200489860583
0,0.013868116159514733,0.0032594488519761297
1,0.007063031101561323,0.0017527322362487516
2,0.004517642368933148,0.002399103379704886
3,0.002859222020226892,0.0013816955143637541
4,0.0019703923961580066,0.0014574569067917764
5,0.001790406283232317,0.0011765720089897513
6,0.001628328883920663,0.000833294659646021
7,0.0015450334192754949,0.0008585574590445807
8,0.0016524084399416282,0.0007951803013889326
9,0.0013019071500041588,0.000819703446338988
10,0.0011377076425189295,0.0005719889485691157
0,0.06256017382794889,0.10032208217307925
1,0.05513846122626983,0.08341797829295199
2,0.04867875533899171,0.06928453074457745
3,0.04268478432754476,0.056901475337023534
4,0.035687010108151625,0.04563298006542027
5,0.028865642129588667,0.035352595266886055
6,0.023089604405452258,0.025593591737560928
7,0.01769075182795375,0.018702979607041925
8,0.014776843911195969,0.01331474754260853
9,0.012150424687032724,0.009398471728976196
10,0.01123410149070261,0.007469783168441306
0,0.06059301865635195,0.09242280857994202
1,0.051371848229507,0.07218759411827047
2,0.04171038918535818,0.05464490471368141
3,0.030436215103801453,0.036692832101215704
4,0.020901272924748634,0.023068242686543058
5,0.014738895462336714,0.013499352367634469
6,0.011582236363072738,0.009075409187836217
7,0.010585188019004736,0.007171559028644511
8,0.010575890895026275,0.005767170305145865
9,0.00989300288339945,0.005137705744462128
10,0.01087026679629667,0.004629434269674598
0,0.06100696247375133,0.09619430684381061
1,0.05045784133657509,0.07153596149550544
2,0.03666135693463136,0.04316685655050807
3,0.02235308603136515,0.022330362846453986
4,0.014173398739943395,0.012142570285747448
5,0.010849827482384078,0.0072893312821785605
6,0.009632904969906549,0.0053594397122247355
7,0.010148782294946817,0.004921852999056379
8,0.010043950008979181,0.004398210186304318
9,0.010314200181580548,0.004469696577224467
10,0.009940420308302403,0.004370808120196064
0,0.013731109728362768,0.004578064254019409
1,0.008243247815735414,0.007363190622224162
2,0.005504787387092359,0.0018808152599376626
3,0.003563987302661747,0.0010225710878633738
4,0.0027451538840594265,0.0012583700990944635
5,0.0024168247755689443,0.0008570514310122235
6,0.0018328704855734735,0.0008963478740042774
7,0.0014383964275358591,0.0007024098971063116
8,0.001433897516034993,0.0015796978295838926
9,0.0013451298121678825,0.0012638256145388975
10,0.001172845856164905,0.0008936658578022616
0,0.01405224122455099,0.0023723356908761915
1,0.007934315896221447,0.0030510008132005944
2,0.004399006466047292,0.0020858690432431375
3,0.003145266698221817,0.0010571506993963997
4,0.00237221534262797,0.0012830010233843264
5,0.0020533326078109875,0.0013860725473236054
6,0.0019058250095119061,0.001493646561396011
7,0.0018041235517658708,0.0016905621283667836
8,0.0016248945143565328,0.0010444530350294835
9,0.0012219416276278972,0.001337094871485804
10,0.0012538652385542678,0.0007433062865141224
0,0.014500158132120435,0.002741474690588398
1,0.007582140659998951,0.0028004905234815347
2,0.00506987195843308,0.00173969357015772
3,0.0030630693595134176,0.0018124425964843895
4,0.0024373192109680753,0.0016969137333540452
5,0.002094494932324017,0.0021122194335071575
6,0.0019631812055547703,0.001124566828366369
7,0.0018583435104323589,0.0007139520467414211
8,0.0014187198936195607,0.0008982429151526756
9,0.0012182433017688728,0.001264138353548737
10,0.0010897367502941645,0.0011611085553239616
0,0.06111124524818593,0.09376380173489451
1,0.054780813242921875,0.07833991890462737
2,0.05127455168707886,0.06858112717357774
3,0.048592063387734204,0.0619688315782696
4,0.04636914744486461,0.057135989501451455
5,0.04372654383506008,0.05325704712110261
6,0.04127555479992874,0.04973967761422197
7,0.03819798391742922,0.04622905965273579
8,0.03468983085011717,0.0423776536869506
9,0.03116870127693193,0.03795060627938559
10,0.02773033724582974,0.03327264826900015
0,0.06089180233803662,0.09283059042819003
1,0.05404742927563311,0.07661320181920174
2,0.050343999008864465,0.06677429322549637
3,0.04765018276080037,0.06022984756434217
4,0.04516584843848691,0.05506925974437531
5,0.04265506880715339,0.05132716315540862
6,0.040149839265704756,0.048013249531071236
7,0.03706767899219436,0.04446416161954403
8,0.03378871957197635,0.0404470933482368
9,0.030279356497104722,0.03596908761624326
10,0.02633625938265462,0.031149049903801147
0,0.05998942202755383,0.09813519534137514
1,0.053864562570364496,0.08315019557873408
2,0.050315447617322206,0.07292758524417878
3,0.04806035972789538,0.06579913281732136
4,0.04635356052075418,0.06071872131692039
5,0.04493555840941108,0.05682898163795471
6,0.04342617605793841,0.05381038329667515
7,0.042122609808812946,0.051226407372289236
8,0.04052975255881949,0.0489585748149289
9,0.03884091808897804,0.04677699862254991
10,0.036844255754306,0.044612980385621386
0,0.014545705702960791,0.005910659063374624
1,0.00783427312078619,0.0011089664282432448
2,0.004860663797353024,0.0014353040993834536
3,0.0027873996562141944,0.0008493811316535963
4,0.0022363770158198575,0.0008702519741442908
5,0.001757651113644102,0.0007647851258904362
6,0.0015437527519917519,0.0008788798919946809
7,0.001294124515226401,0.0007214719832215147
8,0.0012113772769664513,0.0007224084032107688
9,0.0011128055022581334,0.0006636851588458134
10,0.0010925744149492278,0.0008349832169187721
0,0.013141289261649505,0.0035571705530139993
1,0.007621366631785276,0.0029222796264877344
2,0.0037656231783918396,0.0012556128402022605
3,0.002752929341490145,0.0010676482504114826
4,0.0018836481004572388,0.0008106633074621254
5,0.0018228125503296127,0.0010774582934050642
6,0.0015437691534206158,0.0008284385771827495
7,0.001309831967433877,0.0008821487544411595
8,0.0012213413200412896,0.000789457741391627
9,0.0012887166374988591,0.0010066311348209832
10,0.001232433425629455,0.000664748082388232
0,0.012450894816037344,0.0018396047616584432
1,0.005528875107506328,0.00188250745801876
2,0.0030939616708379543,0.0013953129709180858
3,0.0024531018435871893,0.0012901147672285636
4,0.002010158706237847,0.0009542717346145461
5,0.0016073677898206444,0.0012720599576520424
6,0.0013768077818783742,0.0012351103928974934
7,0.0016224380685473858,0.0008892313150378565
8,0.0011380846281470588,0.0006462572148949322
9,0.0010979445346028839,0.0009452783761339055
10,0.0012759413126629197,0.0005731790792196989
0,0.0630119221107145,0.09957653920476635
1,0.05608064412658838,0.08474742729837696
2,0.04967989019076129,0.07172402312668662
3,0.04296964865608431,0.05929928203113377
4,0.03574643416058777,0.04707562131807208
5,0.028195377986821996,0.034945541682342686
6,0.022648692884524563,0.0251077531138435
7,0.017159457940926503,0.018040659294153254
8,0.014074562000457067,0.012762349972035736
9,0.012702718559633846,0.009092133366114771
10,0.011636761012463713,0.007038612568673368
0,0.06122670027267451,0.09492036082009052
1,0.05169211377888316,0.0740819995073562
2,0.04126287031580101,0.05361847833116004
3,0.030491158074577047,0.03507340156493035
4,0.020453014359292056,0.02191236472510277
5,0.014109795733185654,0.01298438955811744
6,0.011914823390073095,0.009049533281792352
7,0.011141666947308965,0.0067530418151712165
8,0.010551928968234646,0.00553827388013931
9,0.009923580788179405,0.004793782247864502
10,0.0102431481983983,0.004511877577355567
0,0.059343059984396915,0.09780716796716055
1,0.04893971585231472,0.07183064238892661
2,0.03564882752181468,0.04566183992558055
3,0.02241093729033458,0.02522296839290195
4,0.013920757221058011,0.01362293739285734
5,0.011572336206659295,0.008713590188158883
6,0.00988387916598241,0.006379381717286177
7,0.010571895637644492,0.005925698743926154
8,0.010430501653974382,0.005371934734284878
9,0.01023192979081781,0.004993503825325105
10,0.009808579567886357,0.004927228282516201
0,0.014424527617377328,0.0018582295015221462
1,0.007354276152105356,0.001693486818112433
2,0.004458316634280429,0.0018576765457207027
3,0.0031651028220766415,0.001206357007807431
4,0.0026086670831816936,0.0013023529791098554
5,0.002018294669219747,0.0009733401772488529
6,0.0018712120686702187,0.0009886398638627725
7,0.0016448631534299078,0.001388573207805166
8,0.001598812242058438,0.0005965882852857854
9,0.001538645006931532,0.0005235078703359856
10,0.0013144545536576044,0.0007945588155659303
0,0.014097985407017698,0.004212890063075626
1,0.007002933816325785,0.00268762464575628
2,0.0039043763506630756,0.00172438036942696
3,0.0029192558878378926,0.0020879993779941443
4,0.0025134455548444143,0.001473492436219958
5,0.001781475943668435,0.001814587262181684
6,0.001544575455640866,0.0019021097365073225
7,0.001488851622847083,0.00130090890254112
8,0.001231558801505757,0.0018219842818228806
9,0.0012876266578913224,0.0012482253282251668
10,0.000973456121470798,0.0016822476569127213
0,0.013257314932142973,0.0029725270164716574
1,0.0074512190328036645,0.00174740897750275
2,0.00438498830772005,0.0017063483259537153
3,0.002687998476547512,0.0018845386363358961
4,0.002346367782518762,0.0009065706172906277
5,0.0018673251903905742,0.0008069265252237933
6,0.0017646834579752569,0.001158061075774539
7,0.0014185819249809245,0.003399439880417453
8,0.001442544489914233,0.0012426863476220104
9,0.0013937440838032802,0.00044280753289866777
10,0.001138987332524266,0.0007713963892052157
0,0.06219203350831516,0.09120021403456728
1,0.055870023710494064,0.07642234334101279
2,0.05187032337127319,0.06721819875140984
3,0.04852451600284133,0.06074003215568761
4,0.045778831186231654,0.05614947131834924
5,0.042601303773085075,0.05187844197886685
6,0.03923389519653728,0.04761035895595948
7,0.0358928179125016,0.043185070933153234
8,0.03217283854888162,0.03834712443252405
9,0.028228082647313125,0.033642405605254076
10,0.024402124418797504,0.028411099454388022
0,0.06057025691626048,0.09272663422087406
1,0.05352152820977599,0.07644930355092312
2,0.049211578199056666,0.06616204842290979
3,0.04608013717024916,0.05926798656582832
4,0.04284794004916242,0.05392778585565851
5,0.03986467081451356,0.049323588213387955
6,0.036041764279056074,0.04496624400006964
7,0.03269404972517731,0.040162846921606266
8,0.028577749226994888,0.034778900721922835
9,0.024737557513883922,0.02947021798884615
10,0.021055523106226263,0.024334200400304287
0,0.06060273654530851,0.09667664931880103
1,0.05433124896823144,0.08172692292266422
2,0.050510757374672255,0.07162989634606573
3,0.04794585443462948,0.06454693112108442
4,0.04586543779516099,0.059385235359271364
5,0.043741879557088324,0.055416853063636355
6,0.04195236730180225,0.05203126296401024
7,0.03948921887964314,0.049010136806302604
8,0.037290702545445184,0.04600598191221555
9,0.034888936786399205,0.04289339888426993
10,0.03227786854745782,0.03948103450238705
0,0.013752133608912703,0.002074789318915767
1,0.008095281678907124,0.003396092972252518
2,0.00385254894876993,0.000989265688379722
3,0.00264771995263352,0.0012322477838703587
4,0.0021506800749467865,0.0010852372821924898
5,0.002047755892520733,0.0008281109336773321
6,0.0017112645300996756,0.0007960755156091182
7,0.0013527073644408162,0.0006753149500582367
8,0.0013169100033950023,0.0008908662991113184
9,0.0011396126202412942,0.0008086036347473661
10,0.0010188501487642845,0.0005523866802832345
0,0.013714525755730015,0.003164174446360545
1,0.006200402476495564,0.0025478602917072303
2,0.00361021809342242,0.0011951667826345309
3,0.002696765448858096,0.0018993904776970281
4,0.0021769248910137743,0.0010380555040876759
5,0.0019620574995783636,0.0011562467874721327
6,0.0016456119215816749,0.0015126348428547065
7,0.0015500400434694996,0.0009036236585048523
8,0.0011768384290990806,0.0008121922629528699
9,0.0011940779395353265,0.0007765290285262497
10,0.0010559592240065516,0.0009730186566036749
0,0.01298682188035502,0.007939181694140037
1,0.005759646942926932,0.0021896721303669943
2,0.003519334684824571,0.0016106998638456894
3,0.0024199944924401615,0.001127485242775745
4,0.0020604613142050044,0.0012455012390597
5,0.001725154854470094,0.0009562779386113915
6,0.0014109898711096172,0.0008061722302550657
7,0.0014100485230078542,0.0009398800631364187
8,0.0011959028077176393,0.0006332338289616422
9,0.0012942167058081024,0.0009016477295921908
10,0.0010912110707550356,0.0008673463430669573
0,0.06176288586914839,0.09940622793510556
1,0.05439587004819707,0.0825661465836068
2,0.04768533925128043,0.06840389074447255
3,0.04047573472948829,0.05547142284922302
4,0.033299128922760185,0.0432755877263844
5,0.025335536623869708,0.031790051997328796
6,0.020304454418002212,0.022682018384026986
7,0.016305713448673487,0.01597679218199725
8,0.013262754624438046,0.011180240214647105
9,0.011972836718365699,0.008685412826404596
10,0.011693684187666255,0.007217273707889642
0,0.06143221014527359,0.1003361924531612
1,0.052947217457447994,0.08155499604788233
2,0.04396377472827832,0.061992560136825484
3,0.03354017809033394,0.04282440364043763
4,0.023242217488586903,0.026390534488761677
5,0.015940707649640513,0.01636232776527709
6,0.012326171830992657,0.010135218501091003
7,0.011291553124061061,0.007624103340934565
8,0.009923493722453713,0.00561924440231412
9,0.01031620742875443,0.0049137816952660365
10,0.01010822887518302,0.004796756178814363
0,0.0596813283651611,0.09590182122257021
1,0.048542791673419426,0.0714407248629464
2,0.03591968373832654,0.046726301395230825
3,0.023170637313694675,0.025263094736470117
4,0.014715089298765726,0.01377474574579133
5,0.011258399995443012,0.00898176913874017
6,0.010244428751543544,0.006220821436080668
7,0.010203671673721425,0.005326866912138131
8,0.010076674751519245,0.00532333722545041
9,0.009567019637740617,0.004827566946753197
10,0.009936932454180276,0.004522668389189574
0,0.014112516215080442,0.005059642144866909
1,0.006180965655188464,0.002138803870669411
2,0.0036007545247262146,0.001099878905127601
3,0.0024152105149401154,0.0012050754133573112
4,0.0020103593030476466,0.0008298942339024507
5,0.0017025524103340117,0.0011012026801229997
6,0.001327330933798376,0.0015211978243314661
7,0.0011089983427017838,0.0010502202943219647
8,0.0011294923267027729,0.001126913291955134
9,0.0012044660883356617,0.0011470263137501509
10,0.000867722321043713,0.001465650190463445
0,0.013996706458250756,0.010666594860401559
1,0.0074132771890920894,0.0012941101028465052
2,0.0035522796364731595,0.0011975208985956108
3,0.002593431197285577,0.0015832539907894394
4,0.0018290047944791502,0.0011544906933038952
5,0.0018768949331856813,0.0010486673074526752
6,0.0013598966937879045,0.0008018645507461847
7,0.0010496479858329163,0.0012901589754929252
8,0.0010974093067231635,0.0012029083742898829
9,0.001327149058172404,0.0009948505544440543
10,0.0009246269461311955,0.0013038518385307745
0,0.013009183260859276,0.006360377226438787
1,0.006312890752213912,0.00242997411535018
2,0.003305231891299256,0.0014328232332546677
3,0.002841877908747624,0.0013876290526241065
4,0.002110410721500984,0.0014653746737167239
5,0.0017942749395935644,0.0011880115036749178
6,0.0017511080037291655,0.0014511824986483488
7,0.001342776525327318,0.0012221169942576023
8,0.0012784923435122306,0.00123878575137092
9,0.0011496597644694777,0.0011134396423585712
10,0.000990937970731911,0.0018109066657618516
0,0.061481637178204165,0.09213761317854126
1,0.054084114047076234,0.07517949561588466
2,0.04994580811404403,0.06502567200611035
3,0.04709668448148061,0.058309401695926986
4,0.04410052000914686,0.053126488191386066
5,0.04123563075147981,0.04878912175384661
6,0.03796772530592566,0.04445848745914797
7,0.03406082667485254,0.039941424038261175
8,0.03059419509416549,0.03517441657216599
9,0.02689101672427139,0.030005790720072884
10,0.02209288978846229,0.024115286961508293
0,0.061083767167998085,0.0924743523306035
1,0.05446595035380486,0.07663631478839732
2,0.05060703394878091,0.0670322300271785
3,0.04777475104036957,0.060308664086017205
4,0.045382732421987586,0.055567526278343604
5,0.042915543033318085,0.05181199240874737
6,0.04042104307580927,0.048288202745483275
7,0.03790688184513287,0.04511086840895896
8,0.034590471314849575,0.041579078605517426
9,0.03165038956348041,0.037707403579607925
10,0.028564979072961242,0.033721617561705566
0,0.060247889130699395,0.09609369287888209
1,0.05400240614211985,0.08083696365356445
2,0.05040930460530276,0.07105574897593922
3,0.04795232905569125,0.06391298895080884
4,0.0459247969984248,0.05889603338307804
5,0.044081200218322326,0.05502566124002139
6,0.04201385451062602,0.0518639383216699
7,0.03998170823467021,0.048775080839792886
8,0.037545105385385,0.04560999870300293
9,0.0347402779271408,0.042429430906971294
10,0.03142884407876706,0.038603086190091236
0,0.014906157560449973,0.003215839846234303
1,0.007308088399788093,0.0007120796841869984
2,0.004457440389608075,0.0024493399929876127
3,0.0030969110622899093,0.0007452913353821108
4,0.0022001240993896735,0.0009015730344496357
5,0.0020252838550924076,0.0006815925359357303
6,0.001643075026664181,0.0008874058239598526
7,0.001530014282097132,0.0007356685334040473
8,0.0012900477544938087,0.000689108495862456
9,0.0012436562896958885,0.0005196074938188152
10,0.001134145126096558,0.0008037806170856735
0,0.013062814489298623,0.006133268399045188
1,0.005348456504336098,0.0014075739098653355
2,0.0033367664877776847,0.0014051202290810327
3,0.002352341828159894,0.0011314074038230675
