epoch,loss,val_loss
0,0.015448669306278678,0.03543403734996294
1,0.00695432042504132,0.03487065215207016
2,0.004191044671226985,0.041267572048430644
3,0.003037681081215266,0.05768595488431553
4,0.0025495363331526216,0.036610054570094995
5,0.002030030590682127,0.03247428980345527
6,0.001938916484084701,0.03935691741450379
7,0.001731129179488699,0.054158979250739016
8,0.0016440744653646016,0.041616464499384165
9,0.0014661516716069631,0.053781875874847174
10,0.0013457928241895109,0.039872072637081146
11,0.0011774092752822258,0.03973858962611606
12,0.0011654711369689479,0.04043161077424884
13,0.0012182281344535822,0.047311601461842656
14,0.0010188221209711775,0.06034315385234853
15,0.000983035337851481,0.039110066912447415
16,0.0009210644526484343,0.0395738206570968
17,0.000949652998543803,0.04317432936901847
18,0.0008748328327052131,0.04963538081695636
19,0.0008532966119436145,0.042633122648112476
20,0.000856404241739571,0.0428178480360657
21,0.0007959708242955613,0.043489996693097055
22,0.0007471241352052414,0.03710456502934297
23,0.0006948373985100051,0.04610500019043684
24,0.0007054321851052494,0.05224264114319036
25,0.000696474954415108,0.04429102704549829
26,0.0006609346383998881,0.04903695790562779
27,0.0006694446191198694,0.04144593518382559
28,0.0006763472201097312,0.041079786916573845
29,0.0006581500372831855,0.04190058420257022
30,0.0006583362022381459,0.04345951112918556
31,0.000615928869930812,0.043835943952823676
32,0.0006543834305873806,0.03974537303050359
33,0.0005715200547351217,0.04161786326828102
34,0.0005907420957523595,0.04300182623167833
35,0.0005939695029109997,0.045058328309096396
36,0.0005013067976190784,0.03780600362612555
37,0.0005271926737389289,0.0438980603357777
38,0.0005397937765424537,0.04086475105335315
39,0.0005325673503936362,0.0463142287141333
40,0.0004924441188756358,0.04020251454009364
41,0.0005198358888644257,0.03955694280254344
42,0.0005064634219775487,0.04016772525695463
43,0.0005060907799327026,0.043337770737707615
44,0.0004727500305106236,0.04664944655572375
45,0.0004300241245672893,0.04202765451433758
46,0.000513188346751542,0.04733350946723173
47,0.00044880998563653224,0.04037286663272729
48,0.000486505384136918,0.03731233417056501
49,0.00041939210071785364,0.04122683545574546
0,0.015524428239035788,0.09179135233639403
