epoch,loss,val_loss
0,0.014558557679539725,0.057786938811962806
1,0.006125931720478675,0.04113164854546388
2,0.0037231510370529853,0.04277193072872857
3,0.0028782453667021463,0.04100870410911739
4,0.0023132827230635564,0.04618373288152119
5,0.002200173862552242,0.04196124558802694
6,0.0016702341784380292,0.049906078803663455
7,0.0017600072174562356,0.05153865289563934
8,0.0014465438202316007,0.047777506057173014
9,0.0014686689680809596,0.04306491914515694
10,0.001395068346667829,0.042411167873069644
11,0.00122899228559828,0.03750594387141367
12,0.0012117990145773332,0.03895206695112089
13,0.0012165252189502943,0.05016391250925759
14,0.0010796643697935152,0.048477279992463686
15,0.001026910023828711,0.039923686805802085
16,0.0009963479071174602,0.039111060982880495
17,0.0010232215236238293,0.04017211205791682
18,0.0009757969641049472,0.03779944338990996
19,0.0009438232001006116,0.03272433493596812
20,0.0008866699340363646,0.03865689291463544
21,0.0008768751594558564,0.04202469143395623
22,0.0008177544438863997,0.03570728760678321
23,0.0007919651508754255,0.044704113815290235
24,0.00071376728054239,0.04772576681959132
25,0.0007157093590393372,0.04222503622683386
26,0.000735075153856791,0.04568348413643738
27,0.0006597110874811655,0.047282547185507916
28,0.000658480297606181,0.04035431942126403
29,0.0006445937695060084,0.04101084541374197
30,0.000635293606772841,0.0390866503973181
31,0.0006045054548698473,0.04409600957296789
32,0.0005905010845557782,0.0485335933820655
33,0.0006299852103626135,0.04634603155621638
34,0.0005652084659250341,0.04479029146023095
35,0.000580758415776815,0.04355677217245102
36,0.0005229829410418643,0.04633087160376211
37,0.0005394107428213802,0.04749392710315684
38,0.0005292900220488652,0.05031753967826565
39,0.0005118223214677029,0.04280204120247314
40,0.0004795607955700451,0.04333532081606487
41,0.0004938910282746392,0.04407725910035273
42,0.00045876712697714885,0.04507653935191532
43,0.00045137440665986566,0.039051551022566855
44,0.00048539230207170843,0.0436577086802572
45,0.0004270453973183053,0.04577403236180544
46,0.0004309563407684377,0.04410305727894107
47,0.0004238153366288919,0.040527589968405664
48,0.0004423814152596149,0.041542446396003165
49,0.00044519234576347944,0.043564101487087704
0,0.01494318136540853,0.09833589223946662
1,0.005790118019289403,0.10856919874377707
2,0.004099331210564935,0.08013524634248399
3,0.0031998715994907825,0.08521032701939979
4,0.002612805257685426,0.1085207703265738
5,0.0022545280813996804,0.08996766508418194
6,0.001988916739590955,0.09362109025266577
7,0.0017301573516857443,0.09801761278922254
8,0.001694952958408094,0.08875850782273932
9,0.0015402392915219558,0.08469758271933236
10,0.0014224605441664937,0.08313515810097785
11,0.0013371910045136264,0.07692160736769438
12,0.0012612648220377682,0.0924257072521017
13,0.0012171467323140758,0.09265123545489412
14,0.001195911128888838,0.08265521333731235
15,0.0011173705516013814,0.07636168827005524
16,0.0011823808460824446,0.0845661506928662
17,0.0009655854223775818,0.09105044706387723
